t,x,y,vx,vy,kinetic_energy
3989.7897071598,-0.9043504347,-0.0247570432,0.0063498353,0.0026301941,0.0000236192
3989.7944367047,-0.9043202477,-0.0247444550,0.0064153603,0.0026929384,0.0000242044
3989.7991559094,-0.9042898190,-0.0247315996,0.0064802513,0.0027550750,0.0000247920
3989.8038751476,-0.9042590850,-0.0247184521,0.0065446497,0.0028167390,0.0000253832
3989.8085920635,-0.9042280636,-0.0247050213,0.0066085208,0.0028778973,0.0000259774
3989.8133101865,-0.9041967341,-0.0246912997,0.0066719100,0.0029385931,0.0000265749
3989.8180265302,-0.9041651186,-0.0246772981,0.0067347747,0.0029987858,0.0000271750
3989.8227418379,-0.9041332149,-0.0246630170,0.0067971229,0.0030584829,0.0000277776
3989.8274556865,-0.9041010283,-0.0246484601,0.0068589474,0.0031176773,0.0000283825
3989.8321688423,-0.9040685564,-0.0246336275,0.0069202565,0.0031763771,0.0000289897
3989.8368820244,-0.9040357965,-0.0246185192,0.0069810578,0.0032345896,0.0000295989
3989.8415953795,-0.9040027500,-0.0246031372,0.0070413516,0.0032923148,0.0000302100
3989.8463128202,-0.9039693915,-0.0245874706,0.0071011858,0.0033495987,0.0000308233
3989.8510319721,-0.9039357397,-0.0245715291,0.0071605280,0.0034064100,0.0000314384
3989.8557529338,-0.9039017960,-0.0245553144,0.0072193776,0.0034627483,0.0000320550
3989.8604758761,-0.9038675613,-0.0245388279,0.0072777351,0.0035186140,0.0000326730
3989.8652011407,-0.9038330351,-0.0245220705,0.0073356033,0.0035740096,0.0000332923
3989.8699321688,-0.9037981941,-0.0245050315,0.0073930220,0.0036289733,0.0000339131
3989.8746665952,-0.9037630574,-0.0244877212,0.0074499607,0.0036834758,0.0000345350
3989.8794046680,-0.9037276250,-0.0244701404,0.0075064207,0.0037375182,0.0000351577
3989.8841435632,-0.9036919201,-0.0244523016,0.0075623673,0.0037910674,0.0000357808
3989.8888898153,-0.9036558953,-0.0244341820,0.0076178761,0.0038441956,0.0000364049
3989.8936441767,-0.9036195460,-0.0244157798,0.0076729535,0.0038969089,0.0000370301
3989.8983973578,-0.9035829452,-0.0243971328,0.0077274907,0.0039491032,0.0000376548
3989.9031620775,-0.9035459967,-0.0243781928,0.0077816324,0.0040009168,0.0000382806
3989.9079336538,-0.9035087377,-0.0243589793,0.0078353225,0.0040522962,0.0000389067
3989.9127115958,-0.9034711737,-0.0243394958,0.0078885541,0.0041032344,0.0000395329
3989.9174992378,-0.9034332795,-0.0243197298,0.0079413622,0.0041537652,0.0000401595
3989.9222912644,-0.9033950987,-0.0242997047,0.0079936868,0.0042038308,0.0000407856
3989.9270909498,-0.9033566068,-0.0242794083,0.0080455624,0.0042534644,0.0000414115
3989.9319016456,-0.9033177780,-0.0242588276,0.0080970233,0.0043026987,0.0000420375
3989.9367207603,-0.9032786344,-0.0242379746,0.0081480398,0.0043515053,0.0000426631
3989.9415491451,-0.9032391702,-0.0242168468,0.0081986193,0.0043998911,0.0000432882
3989.9463862848,-0.9031993909,-0.0241954477,0.0082487549,0.0044478496,0.0000439127
3989.9512358222,-0.9031592674,-0.0241737621,0.0082984824,0.0044954148,0.0000445368
3989.9560930418,-0.9031188400,-0.0241518123,0.0083477518,0.0045425391,0.0000451598
3989.9609603198,-0.9030780901,-0.0241295886,0.0083965861,0.0045892443,0.0000457819
3989.9658413784,-0.9030369874,-0.0241070750,0.0084450208,0.0046355642,0.0000464034
3989.9707310148,-0.9029955768,-0.0240842964,0.0084930026,0.0046814479,0.0000470235
3989.9756349823,-0.9029538105,-0.0240612269,0.0085405863,0.0047269478,0.0000476428
3989.9805513637,-0.9029117056,-0.0240378764,0.0085877514,0.0047720441,0.0000482609
3989.9854804901,-0.9028692600,-0.0240142440,0.0086344992,0.0048167382,0.0000488778
3989.9904223687,-0.9028264747,-0.0239903306,0.0086808282,0.0048610285,0.0000494932
3989.9953775902,-0.9027833453,-0.0239661342,0.0087267425,0.0049049187,0.0000501071
3990.0003465366,-0.9027398693,-0.0239416536,0.0087722438,0.0049484108,0.0000507195
3990.0053327145,-0.9026960166,-0.0239168723,0.0088173622,0.0049915331,0.0000513306
3990.0103334875,-0.9026518110,-0.0238918037,0.0088620717,0.0050342609,0.0000519400
3990.0153494025,-0.9026072483,-0.0238664459,0.0089063754,0.0050765972,0.0000525477
3990.0203807733,-0.9025623263,-0.0238407979,0.0089502746,0.0051185429,0.0000531534
3990.0254282682,-0.9025170398,-0.0238148570,0.0089937732,0.0051601020,0.0000537573
3990.0304952234,-0.9024713593,-0.0237886064,0.0090368978,0.0052012997,0.0000543595
3990.0355789270,-0.9024253096,-0.0237620605,0.0090796232,0.0052421118,0.0000549596
3990.0406802160,-0.9023788836,-0.0237352157,0.0091219545,0.0052825432,0.0000555577
3990.0457991460,-0.9023320814,-0.0237080720,0.0091638904,0.0053225928,0.0000561534
3990.0509366574,-0.9022848948,-0.0236806249,0.0092054370,0.0053622659,0.0000567470
3990.0560930104,-0.9022373220,-0.0236528737,0.0092465943,0.0054015629,0.0000573382
3990.0612713044,-0.9021893346,-0.0236248017,0.0092873848,0.0054405051,0.0000579273
3990.0664694721,-0.9021409519,-0.0235964206,0.0093277900,0.0054790747,0.0000585140
3990.0716878574,-0.9020921713,-0.0235677288,0.0093678106,0.0055172723,0.0000590981
3990.0769271398,-0.9020429866,-0.0235387229,0.0094074500,0.0055551012,0.0000596796
3990.0821876650,-0.9019933950,-0.0235094014,0.0094467088,0.0055925619,0.0000602585
3990.0874703429,-0.9019433881,-0.0234797595,0.0094855918,0.0056296588,0.0000608348
3990.0927755059,-0.9018929631,-0.0234497956,0.0095240995,0.0056663924,0.0000614082
3990.0981059605,-0.9018420934,-0.0234194939,0.0095622497,0.0057027797,0.0000619792
3990.1034575385,-0.9017908190,-0.0233888784,0.0096000107,0.0057387903,0.0000625470
3990.1088359940,-0.9017390849,-0.0233579165,0.0096374208,0.0057744608,0.0000631121
3990.1142363777,-0.9016869390,-0.0233266366,0.0096744436,0.0058097562,0.0000636741
3990.1196641164,-0.9016343288,-0.0232950077,0.0097111143,0.0058447101,0.0000642332
3990.1251179200,-0.9015812671,-0.0232630372,0.0097474215,0.0058793117,0.0000647893
3990.1306007278,-0.9015277250,-0.0232307079,0.0097833822,0.0059135771,0.0000653425
3990.1361106254,-0.9014737213,-0.0231980310,0.0098189813,0.0059474917,0.0000658925
3990.1416484092,-0.9014192480,-0.0231650019,0.0098542217,0.0059810583,0.0000664394
3990.1472169615,-0.9013642769,-0.0231316033,0.0098891191,0.0060142917,0.0000669832
3990.1528122441,-0.9013088476,-0.0230978594,0.0099236457,0.0060471655,0.0000675235
3990.1584372071,-0.9012529311,-0.0230637526,0.0099578177,0.0060796950,0.0000680604
3990.1640949357,-0.9011964965,-0.0230292640,0.0099916513,0.0061118954,0.0000685942
3990.1697839819,-0.9011395581,-0.0229944023,0.0100251348,0.0061437558,0.0000691245
3990.1755048414,-0.9010821106,-0.0229591643,0.0100582687,0.0061752764,0.0000696514
3990.1812584008,-0.9010241452,-0.0229235445,0.0100910557,0.0062064596,0.0000701748
3990.1870450099,-0.9009656581,-0.0228875407,0.0101234952,0.0062373050,0.0000706946
3990.1928703367,-0.9009065916,-0.0228511172,0.0101556157,0.0062678394,0.0000712112
3990.1987281963,-0.9008470082,-0.0228143124,0.0101873802,0.0062980278,0.0000717239
3990.2046220868,-0.9007868720,-0.0227771042,0.0102188053,0.0063278856,0.0000722331
3990.2105524837,-0.9007261780,-0.0227394896,0.0102498908,0.0063574127,0.0000727385
3990.2165223801,-0.9006648951,-0.0227014490,0.0102806492,0.0063866210,0.0000732403
3990.2225307154,-0.9006030339,-0.0226629890,0.0103110721,0.0064155022,0.0000737384
3990.2285784204,-0.9005405843,-0.0226241034,0.0103411612,0.0064440579,0.0000742327
3990.2346683749,-0.9004775162,-0.0225847731,0.0103709276,0.0064722986,0.0000747234
3990.2407993987,-0.9004138413,-0.0225450054,0.0104003623,0.0065002156,0.0000752102
3990.2469745712,-0.9003495271,-0.0225047800,0.0104294768,0.0065278198,0.0000756932
3990.2531930279,-0.9002845820,-0.0224641019,0.0104582636,0.0065551040,0.0000761723
3990.2594557343,-0.9002189956,-0.0224229645,0.0104867241,0.0065820694,0.0000766475
3990.2657637074,-0.9001527566,-0.0223813607,0.0105148597,0.0066087170,0.0000771187
3990.2721180892,-0.9000858525,-0.0223392825,0.0105426722,0.0066350487,0.0000775859
3990.2785219359,-0.9000182506,-0.0222967090,0.0105701713,0.0066610735,0.0000780492
3990.2849744422,-0.8999499585,-0.0222536452,0.0105973500,0.0066867846,0.0000785085
3990.2914787518,-0.8998809424,-0.0222100694,0.0106242178,0.0067121909,0.0000789638
3990.2980343467,-0.8998112070,-0.0221659844,0.0106507689,0.0067372868,0.0000794150
3990.3046441264,-0.8997407207,-0.0221213702,0.0106770111,0.0067620796,0.0000798621
3990.3113076623,-0.8996694874,-0.0220762290,0.0107029388,0.0067865639,0.0000803052
3990.3180266010,-0.8995974887,-0.0220305490,0.0107285548,0.0068107421,0.0000807440
3990.3248037400,-0.8995246937,-0.0219843104,0.0107538656,0.0068346202,0.0000811788
3990.3316395919,-0.8994510961,-0.0219375091,0.0107788690,0.0068581961,0.0000816094
3990.3385356861,-0.8993766786,-0.0218901338,0.0108035665,0.0068814710,0.0000820358
3990.3454947487,-0.8993014107,-0.0218421650,0.0108279635,0.0069044498,0.0000824581
3990.3525169690,-0.8992252894,-0.0217936005,0.0108520562,0.0069271290,0.0000828761
3990.3596051801,-0.8991482831,-0.0217444199,0.0108758500,0.0069495132,0.0000832899
3990.3667609297,-0.8990703739,-0.0216946116,0.0108993454,0.0069716029,0.0000836995
3990.3739857817,-0.8989915436,-0.0216441638,0.0109225428,0.0069933983,0.0000841048
3990.3812815734,-0.8989117712,-0.0215930626,0.0109454435,0.0070149004,0.0000845058
3990.3886506378,-0.8988310299,-0.0215412909,0.0109680500,0.0070361113,0.0000849025
3990.3960949397,-0.8987492970,-0.0214888338,0.0109903631,0.0070570317,0.0000852949
3990.4036169307,-0.8986665445,-0.0214356730,0.0110123852,0.0070776636,0.0000856830
3990.4112186858,-0.8985827481,-0.0213817926,0.0110341172,0.0070980076,0.0000860667
3990.4189023450,-0.8984978830,-0.0213271766,0.0110555596,0.0071180640,0.0000864461
3990.4266689822,-0.8984119360,-0.0212718161,0.0110767104,0.0071378307,0.0000868211
3990.4345236662,-0.8983248496,-0.0212156738,0.0110975778,0.0071573150,0.0000871917
3990.4424672855,-0.8982366126,-0.0211587423,0.0111181582,0.0071765136,0.0000875579
3990.4505030838,-0.8981471874,-0.0211009969,0.0111384545,0.0071954286,0.0000879197
3990.4586331368,-0.8980565495,-0.0210424216,0.0111584659,0.0072140592,0.0000882770
3990.4668605696,-0.8979646625,-0.0209829926,0.0111781942,0.0072324068,0.0000886299
3990.4751889558,-0.8978714848,-0.0209226828,0.0111976418,0.0072504734,0.0000889783
3990.4836170819,-0.8977770286,-0.0208614996,0.0112168000,0.0072682503,0.0000893220
3990.4921520953,-0.8976812121,-0.0207993899,0.0112356788,0.0072857469,0.0000896613
3990.5007972232,-0.8975839974,-0.0207363289,0.0112542790,0.0073029634,0.0000899960
3990.5095562033,-0.8974853408,-0.0206722879,0.0112726018,0.0073199007,0.0000903262
3990.5184271899,-0.8973852613,-0.0206072789,0.0112906371,0.0073365490,0.0000906517
3990.5274120193,-0.8972837368,-0.0205412874,0.0113083827,0.0073529060,0.0000909724
3990.5365268526,-0.8971805827,-0.0204741932,0.0113258637,0.0073689944,0.0000912886
3990.5457564215,-0.8970759702,-0.0204061073,0.0113430444,0.0073847810,0.0000915998
3990.5551079960,-0.8969698155,-0.0203369752,0.0113599329,0.0074002730,0.0000919061
3990.5645924607,-0.8968619934,-0.0202667150,0.0113765429,0.0074154825,0.0000922076
3990.5742055194,-0.8967525512,-0.0201953575,0.0113928604,0.0074303964,0.0000925040
3990.5839377733,-0.8966415947,-0.0201229715,0.0114088651,0.0074449957,0.0000927951
3990.5938090163,-0.8965288970,-0.0200494091,0.0114245846,0.0074593053,0.0000930812
3990.6038000836,-0.8964146759,-0.0199748124,0.0114399842,0.0074732933,0.0000933617
3990.6139185483,-0.8962988440,-0.0198991246,0.0114550724,0.0074869672,0.0000936367
3990.6241487690,-0.8961815802,-0.0198224626,0.0114698242,0.0075003042,0.0000939057
3990.6344980370,-0.8960628009,-0.0197447722,0.0114842494,0.0075133129,0.0000941689
3990.6449639302,-0.8959425338,-0.0196660720,0.0114983438,0.0075259896,0.0000944262
3990.6555410763,-0.8958208409,-0.0195864028,0.0115121004,0.0075383279,0.0000946774
3990.6662381576,-0.8956976228,-0.0195057001,0.0115255311,0.0075503383,0.0000949227
3990.6770183452,-0.8955733046,-0.0194242428,0.0115385922,0.0075619821,0.0000951613
3990.6878938265,-0.8954477473,-0.0193419408,0.0115513031,0.0075732767,0.0000953936
3990.6988443360,-0.8953211867,-0.0192589493,0.0115636453,0.0075842061,0.0000956190
3990.7098708683,-0.8951936133,-0.0191752632,0.0115756264,0.0075947776,0.0000958379
3990.7209676662,-0.8950650960,-0.0190909284,0.0115872472,0.0076049924,0.0000960501
3990.7321246620,-0.8949357540,-0.0190060242,0.0115985049,0.0076148488,0.0000962556
3990.7433506345,-0.8948054879,-0.0189204863,0.0116094163,0.0076243621,0.0000964547
3990.7546250602,-0.8946745385,-0.0188344740,0.0116199700,0.0076335231,0.0000966472
3990.7659515643,-0.8945428667,-0.0187479626,0.0116301786,0.0076423438,0.0000968332
3990.7773083935,-0.8944107284,-0.0186611213,0.0116400326,0.0076508170,0.0000970127
3990.7887233480,-0.8942778032,-0.0185737407,0.0116495658,0.0076589727,0.0000971861
3990.8001871552,-0.8941442017,-0.0184858944,0.0116587789,0.0076668126,0.0000973536
3990.8116927110,-0.8940100094,-0.0183976399,0.0116676753,0.0076743405,0.0000975151
3990.8232570658,-0.8938750302,-0.0183088489,0.0116762769,0.0076815760,0.0000976710
3990.8348656642,-0.8937394365,-0.0182196360,0.0116845809,0.0076885179,0.0000978214
3990.8465114755,-0.8936033131,-0.0181300579,0.0116925915,0.0076951707,0.0000979662
3990.8582124018,-0.8934664534,-0.0180399797,0.0117003294,0.0077015529,0.0000981058
3990.8699564771,-0.8933289998,-0.0179494959,0.0117077945,0.0077076655,0.0000982403
3990.8817395405,-0.8931910034,-0.0178586412,0.0117149927,0.0077135146,0.0000983697
3990.8935798422,-0.8930522529,-0.0177672775,0.0117219429,0.0077191167,0.0000984944
3990.9054665435,-0.8929128776,-0.0176754905,0.0117286459,0.0077244738,0.0000986143
3990.9174163080,-0.8927726841,-0.0175831540,0.0117351182,0.0077296000,0.0000987299
3990.9293973187,-0.8926320479,-0.0174905161,0.0117413498,0.0077344889,0.0000988408
3990.9414370990,-0.8924906482,-0.0173973662,0.0117473623,0.0077391587,0.0000989475
3990.9535502841,-0.8923483148,-0.0173035930,0.0117531689,0.0077436208,0.0000990503
3990.9657436701,-0.8922049695,-0.0172091459,0.0117587780,0.0077478827,0.0000991493
3990.9779815478,-0.8920610337,-0.0171143032,0.0117641791,0.0077519375,0.0000992442
3990.9902898621,-0.8919162042,-0.0170188659,0.0117693896,0.0077557997,0.0000993355
3991.0026818643,-0.8917703265,-0.0169227330,0.0117744201,0.0077594783,0.0000994232
3991.0151435764,-0.8916235666,-0.0168260147,0.0117792698,0.0077629739,0.0000995075
3991.0276716529,-0.8914759656,-0.0167287385,0.0117839426,0.0077662905,0.0000995883
3991.0402863423,-0.8913272862,-0.0166307491,0.0117884509,0.0077694382,0.0000996659
3991.0529773907,-0.8911776506,-0.0165321277,0.0117927954,0.0077724187,0.0000997403
3991.0657626239,-0.8910268500,-0.0164327373,0.0117969866,0.0077752403,0.0000998116
3991.0786097693,-0.8908752663,-0.0163328304,0.0118010183,0.0077779003,0.0000998799
3991.0915281386,-0.8907227911,-0.0162323363,0.0118048984,0.0077804054,0.0000999452
3991.1045653374,-0.8905688637,-0.0161308860,0.0118086449,0.0077827685,0.0001000078
3991.1176773401,-0.8904140049,-0.0160288236,0.0118122488,0.0077849849,0.0001000676
3991.1308929989,-0.8902578752,-0.0159259260,0.0118157218,0.0077870635,0.0001001248
3991.1441812982,-0.8901008420,-0.0158224361,0.0118190597,0.0077890029,0.0001001794
3991.1575758403,-0.8899425094,-0.0157180937,0.0118222747,0.0077908119,0.0001002315
3991.1710684824,-0.8897829746,-0.0156129636,0.0118253681,0.0077924924,0.0001002811
3991.1846803584,-0.8896219887,-0.0155068824,0.0118283479,0.0077940502,0.0001003285
3991.1983783652,-0.8894599442,-0.0154001095,0.0118312101,0.0077954846,0.0001003736
3991.2121946285,-0.8892964619,-0.0152923957,0.0118339646,0.0077968020,0.0001004164
3991.2261217739,-0.8891316300,-0.0151838000,0.0118366128,0.0077980046,0.0001004571
3991.2401588615,-0.8889654604,-0.0150743310,0.0118391575,0.0077990952,0.0001004958
3991.2543073863,-0.8887979364,-0.0149639782,0.0118416020,0.0078000768,0.0001005324
3991.2685917897,-0.8886287692,-0.0148525523,0.0118439529,0.0078009534,0.0001005670
3991.2830006604,-0.8884580948,-0.0147401437,0.0118462110,0.0078017270,0.0001005998
3991.2975321168,-0.8882859362,-0.0146267682,0.0118483785,0.0078023997,0.0001006308
3991.3122099269,-0.8881120126,-0.0145122418,0.0118504613,0.0078029750,0.0001006599
3991.3270222927,-0.8879364643,-0.0143966576,0.0118524599,0.0078034547,0.0001006874
3991.3419458765,-0.8877595687,-0.0142801991,0.0118543738,0.0078038404,0.0001007131
3991.3569966686,-0.8875811371,-0.0141627427,0.0118562076,0.0078041351,0.0001007371
3991.3722054542,-0.8874008050,-0.0140440496,0.0118579673,0.0078043416,0.0001007596
3991.3875612565,-0.8872187034,-0.0139242067,0.0118596537,0.0078044616,0.0001007805
3991.4030638762,-0.8870348351,-0.0138032167,0.0118612686,0.0078044972,0.0001007999
3991.4187154596,-0.8868491752,-0.0136810642,0.0118628146,0.0078044504,0.0001008179
3991.4345427466,-0.8866614072,-0.0135575418,0.0118642960,0.0078043228,0.0001008345
3991.4505097574,-0.8864719585,-0.0134329317,0.0118657115,0.0078041167,0.0001008497
3991.4666554359,-0.8862803675,-0.0133069311,0.0118670664,0.0078038335,0.0001008635
3991.4829711512,-0.8860867371,-0.0131796088,0.0118683616,0.0078034749,0.0001008761
3991.4994568704,-0.8858910684,-0.0130509664,0.0118695990,0.0078030426,0.0001008874
3991.5161160053,-0.8856933212,-0.0129209786,0.0118707805,0.0078025383,0.0001008975
3991.5329283078,-0.8854937365,-0.0127898047,0.0118719065,0.0078019644,0.0001009064
3991.5499392499,-0.8852917749,-0.0126570913,0.0118729819,0.0078013209,0.0001009142
3991.5671419447,-0.8850875187,-0.0125228936,0.0118740076,0.0078006096,0.0001009208
3991.5845374859,-0.8848809553,-0.0123872044,0.0118749852,0.0077998320,0.0001009263
3991.6021558045,-0.8846717298,-0.0122497919,0.0118759179,0.0077989879,0.0001009308
3991.6199571765,-0.8844603142,-0.0121109672,0.0118768048,0.0077980808,0.0001009343
3991.6379591260,-0.8842465009,-0.0119705952,0.0118776485,0.0077971112,0.0001009367
3991.6561712623,-0.8840301761,-0.0118286024,0.0118784509,0.0077960800,0.0001009382
3991.6746276268,-0.8838109360,-0.0116847252,0.0118792146,0.0077949865,0.0001009388
3991.6933162135,-0.8835889234,-0.0115390586,0.0118799403,0.0077938325,0.0001009384
3991.7122095839,-0.8833644647,-0.0113918182,0.0118806283,0.0077926211,0.0001009371
3991.7313310142,-0.8831372838,-0.0112428242,0.0118812809,0.0077913520,0.0001009350
3991.7507207347,-0.8829069030,-0.0110917649,0.0118819004,0.0077900237,0.0001009320
3991.7703669575,-0.8826734627,-0.0109387339,0.0118824877,0.0077886380,0.0001009282
3991.7902424880,-0.8824372864,-0.0107839448,0.0118830430,0.0077871980,0.0001009236
3991.8104025399,-0.8821977183,-0.0106269695,0.0118835690,0.0077857008,0.0001009182
3991.8308399430,-0.8819548438,-0.0104678658,0.0118840665,0.0077841479,0.0001009120
3991.8515575329,-0.8817086297,-0.0103066137,0.0118845366,0.0077825400,0.0001009051
3991.8725936463,-0.8814586205,-0.0101429167,0.0118849811,0.0077808750,0.0001008974
3991.8939028582,-0.8812053564,-0.0099771307,0.0118853999,0.0077791576,0.0001008890
3991.9155098171,-0.8809485447,-0.0098090658,0.0118857946,0.0077773866,0.0001008799
3991.9374610783,-0.8806876324,-0.0096383624,0.0118861668,0.0077755590,0.0001008701
3991.9597444735,-0.8804227643,-0.0094651174,0.0118865172,0.0077736768,0.0001008597
3991.9823299060,-0.8801542984,-0.0092895674,0.0118868461,0.0077717433,0.0001008486
3992.0052829849,-0.8798814551,-0.0091112047,0.0118871554,0.0077697536,0.0001008368
3992.0285987531,-0.8796042935,-0.0089300707,0.0118874457,0.0077677090,0.0001008243
3992.0522827155,-0.8793227484,-0.0087461254,0.0118877179,0.0077656098,0.0001008113
3992.0763446635,-0.8790367037,-0.0085592956,0.0118879727,0.0077634556,0.0001007976
3992.1007975262,-0.8787460057,-0.0083694839,0.0118882112,0.0077612462,0.0001007833
3992.1256533777,-0.8784505113,-0.0081765996,0.0118884340,0.0077589811,0.0001007683
3992.1509261586,-0.8781500549,-0.0079805378,0.0118886419,0.0077566597,0.0001007528
